model,noise_type,noise_rate,seed,loss,model_preparation_time,micro_precision,micro_recall,micro_f1,overall_accuracy,climate-assets_f1,climate-assets_precision,climate-assets_recall,climate-datasets_f1,climate-datasets_precision,climate-datasets_recall,climate-greenhouse-gases_f1,climate-greenhouse-gases_precision,climate-greenhouse-gases_recall,climate-hazards_f1,climate-hazards_precision,climate-hazards_recall,climate-impacts_f1,climate-impacts_precision,climate-impacts_recall,climate-mitigations_f1,climate-mitigations_precision,climate-mitigations_recall,climate-models_f1,climate-models_precision,climate-models_recall,climate-nature_f1,climate-nature_precision,climate-nature_recall,climate-observations_f1,climate-observations_precision,climate-observations_recall,climate-organisms_f1,climate-organisms_precision,climate-organisms_recall,climate-organizations_f1,climate-organizations_precision,climate-organizations_recall,climate-problem-origins_f1,climate-problem-origins_precision,climate-problem-origins_recall,climate-properties_f1,climate-properties_precision,climate-properties_recall,runtime,samples_per_second,steps_per_second,epoch
nasa-smd-ibm-distil-v0.1,add-delete,20,42,1.3385124206542969,0.0009,0.0,0.0,0.0,0.8297759745986947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2249,796.027,26.682,0
nasa-smd-ibm-distil-v0.1,add-delete,20,123,1.3344744443893433,0.0009,0.0,0.0,0.0,0.8312355965254388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069,865.282,29.004,0
nasa-smd-ibm-distil-v0.1,add-delete,20,999,1.3356468677520752,0.0009,0.0,0.0,0.0,0.8307747233131024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2156,830.226,27.829,0
nasa-smd-ibm-distil-v0.1,add-delete,25,42,1.328636646270752,0.0009,0.0,0.0,0.0,0.8330677996105506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2132,839.762,28.148,0
nasa-smd-ibm-distil-v0.1,add-delete,25,123,1.329377293586731,0.0009,0.0,0.0,0.0,0.8327693677649154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173,823.641,27.608,0
nasa-smd-ibm-distil-v0.1,add-delete,25,999,1.322739601135254,0.0009,0.0,0.0,0.0,0.8352476669059583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,840.466,28.172,0
nasa-smd-ibm-distil-v0.1,ocr,5,42,1.3832671642303467,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2312,774.224,25.952,0
nasa-smd-ibm-distil-v0.1,ocr,5,123,1.3832730054855347,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2257,793.021,26.582,0
nasa-smd-ibm-distil-v0.1,ocr,5,999,1.3832283020019531,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2314,773.64,25.932,0
nasa-smd-ibm-distil-v0.1,ocr,10,42,1.3833670616149902,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2444,732.277,24.546,0
nasa-smd-ibm-distil-v0.1,ocr,10,123,1.3834363222122192,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,713.035,23.901,0
nasa-smd-ibm-distil-v0.1,ocr,10,999,1.383317470550537,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307,775.965,26.01,0
nasa-smd-ibm-distil-v0.1,ocr,15,42,1.383463978767395,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2346,762.967,25.574,0
nasa-smd-ibm-distil-v0.1,ocr,15,123,1.3832972049713135,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2429,737.007,24.704,0
nasa-smd-ibm-distil-v0.1,ocr,15,999,1.3833545446395874,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242,739.613,24.791,0
nasa-smd-ibm-distil-v0.1,ocr,20,42,1.3835313320159912,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2521,710.165,23.804,0
nasa-smd-ibm-distil-v0.1,ocr,20,123,1.3835875988006592,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608,686.252,23.003,0
nasa-smd-ibm-distil-v0.1,ocr,20,999,1.3835663795471191,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2628,681.067,22.829,0
nasa-smd-ibm-distil-v0.1,ocr,23,42,1.383675217628479,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532,706.923,23.696,0
nasa-smd-ibm-distil-v0.1,ocr,23,123,1.3836034536361694,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727,656.397,22.002,0
nasa-smd-ibm-distil-v0.1,ocr,23,999,1.3835896253585815,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2575,695.029,23.297,0
nasa-smd-ibm-distil-v0.1,switching,5,42,1.3832402229309082,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2148,833.242,27.93,0
nasa-smd-ibm-distil-v0.1,switching,5,123,1.3832085132598877,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2182,820.311,27.496,0
nasa-smd-ibm-distil-v0.1,switching,5,999,1.3832337856292725,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221,809.874,27.147,0
nasa-smd-ibm-distil-v0.1,switching,10,42,1.383245587348938,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2228,803.493,26.933,0
nasa-smd-ibm-distil-v0.1,switching,10,123,1.383270502090454,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2294,780.203,26.152,0
nasa-smd-ibm-distil-v0.1,switching,10,999,1.3832464218139648,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,802.588,26.902,0
nasa-smd-ibm-distil-v0.1,switching,15,42,1.3832135200500488,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112,847.592,28.411,0
nasa-smd-ibm-distil-v0.1,switching,15,123,1.383273720741272,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2194,815.941,27.35,0
nasa-smd-ibm-distil-v0.1,switching,15,999,1.383318305015564,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185,819.085,27.455,0
nasa-smd-ibm-distil-v0.1,switching,20,42,1.3833377361297607,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2204,812.302,27.228,0
nasa-smd-ibm-distil-v0.1,switching,20,123,1.3832896947860718,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2196,815.201,27.325,0
nasa-smd-ibm-distil-v0.1,switching,20,999,1.383278489112854,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2214,808.537,27.102,0
nasa-smd-ibm-distil-v0.1,switching,25,42,1.3832793235778809,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2171,824.402,27.634,0
nasa-smd-ibm-distil-v0.1,switching,25,123,1.3833210468292236,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2107,849.71,28.482,0
nasa-smd-ibm-distil-v0.1,switching,25,999,1.3833478689193726,0.0009,0.0,0.0,0.0,0.8147186147186147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227,803.938,26.948,0
distilroberta-base,spelling,3,42,0.6198981404304504,0.0009,0.2390158172231986,0.24504504504504504,0.24199288256227758,0.8405194805194806,0.3142857142857143,0.55,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.42424242424242425,0.4375,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.3986254295532646,0.29441624365482233,0.6170212765957447,0.24864864864864866,0.16911764705882354,0.46938775510204084,0.0,0.0,0.0,0.42857142857142855,0.35294117647058826,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.038461538461538464,0.011627906976744186,0.6376,280.76,9.411,0
distilroberta-base,spelling,3,123,0.6198894381523132,0.0009,0.2395104895104895,0.24684684684684685,0.24312333629103816,0.84,0.3188405797101449,0.5789473684210527,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.46875,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.40138408304498274,0.29743589743589743,0.6170212765957447,0.2480211081794195,0.16725978647686832,0.47959183673469385,0.0,0.0,0.0,0.3846153846153846,0.3333333333333333,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.038461538461538464,0.011627906976744186,0.6265,285.706,9.577,0
distilroberta-base,spelling,3,999,0.6231459379196167,0.0009,0.23943661971830985,0.24504504504504504,0.24220837043633126,0.8396536796536797,0.3055555555555556,0.5,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.40625,0.43333333333333335,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.4041811846689895,0.3005181347150259,0.6170212765957447,0.24533333333333332,0.16606498194945848,0.46938775510204084,0.0,0.0,0.0,0.4444444444444444,0.375,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.036036036036036036,0.08,0.023255813953488372,0.6401,279.63,9.373,0
distilroberta-base,spelling,5,42,0.628661572933197,0.0009,0.23333333333333334,0.23963963963963963,0.23644444444444446,0.8394805194805195,0.3235294117647059,0.6111111111111112,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.42424242424242425,0.4375,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.4041811846689895,0.3005181347150259,0.6170212765957447,0.23684210526315788,0.1595744680851064,0.45918367346938777,0.0,0.0,0.0,0.35714285714285715,0.29411764705882354,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6468,276.728,9.276,0
distilroberta-base,spelling,5,123,0.6312311291694641,0.0009,0.2375,0.23963963963963963,0.23856502242152464,0.8394805194805195,0.3188405797101449,0.5789473684210527,0.22,0.07142857142857142,0.3333333333333333,0.04,0.0,0.0,0.0,0.393939393939394,0.40625,0.38235294117647056,0.0,0.0,0.0,0.0,0.0,0.0,0.38754325259515565,0.28717948717948716,0.5957446808510638,0.25,0.17037037037037037,0.46938775510204084,0.0,0.0,0.0,0.35714285714285715,0.29411764705882354,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.043478260869565216,0.011627906976744186,0.6656,268.95,9.015,0
distilroberta-base,spelling,5,999,0.6311257481575012,0.0009,0.22905982905982905,0.24144144144144145,0.2350877192982456,0.8396536796536797,0.2647058823529412,0.5,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.43749999999999994,0.4666666666666667,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.3853820598006645,0.28019323671497587,0.6170212765957447,0.24533333333333332,0.16606498194945848,0.46938775510204084,0.0,0.0,0.0,0.3225806451612903,0.25,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.07142857142857142,0.023255813953488372,0.6586,271.807,9.111,0
distilroberta-base,spelling,10,42,0.6405185461044312,0.0009,0.23539823008849559,0.23963963963963963,0.2375,0.836017316017316,0.29411764705882354,0.5555555555555556,0.2,0.06896551724137932,0.25,0.04,0.0,0.0,0.0,0.46875,0.5,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.37500000000000006,0.2714285714285714,0.6063829787234043,0.2591549295774648,0.17898832684824903,0.46938775510204084,0.0,0.0,0.0,0.21428571428571427,0.17647058823529413,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.037037037037037035,0.011627906976744186,0.6767,264.509,8.866,0
distilroberta-base,spelling,10,123,0.6472327709197998,0.0009,0.22259696458684655,0.23783783783783785,0.2299651567944251,0.8358441558441558,0.3188405797101449,0.5789473684210527,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.42424242424242425,0.4375,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.3648208469055375,0.26291079812206575,0.5957446808510638,0.2412868632707775,0.16363636363636364,0.45918367346938777,0.0,0.0,0.0,0.25806451612903225,0.2,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.06666666666666667,0.023255813953488372,0.6779,264.046,8.851,0
distilroberta-base,spelling,10,999,0.6487175822257996,0.0009,0.23378839590443687,0.24684684684684685,0.2401402278702892,0.8335930735930736,0.36619718309859156,0.6190476190476191,0.26,0.07142857142857142,0.3333333333333333,0.04,0.0,0.0,0.0,0.4444444444444445,0.4827586206896552,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.3866666666666666,0.2815533980582524,0.6170212765957447,0.23076923076923078,0.15789473684210525,0.42857142857142855,0.0,0.0,0.0,0.3157894736842105,0.2222222222222222,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711864,0.09375,0.03488372093023256,0.6968,256.876,8.61,0
distilroberta-base,spelling,15,42,0.6638567447662354,0.0009,0.2120689655172414,0.22162162162162163,0.2167400881057269,0.8346320346320346,0.30303030303030304,0.625,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.4166666666666667,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.36305732484076436,0.2590909090909091,0.6063829787234043,0.22284122562674097,0.1532567049808429,0.40816326530612246,0.0,0.0,0.0,0.21621621621621623,0.15384615384615385,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.06666666666666667,0.023255813953488372,0.7271,246.183,8.252,0
distilroberta-base,spelling,15,123,0.6524506211280823,0.0009,0.22563176895306858,0.22522522522522523,0.2254283137962128,0.8334199134199134,0.23333333333333336,0.7,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.28070175438596484,0.34782608695652173,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.3870967741935484,0.2777777777777778,0.6382978723404256,0.2413793103448276,0.168,0.42857142857142855,0.0,0.0,0.0,0.3529411764705882,0.2608695652173913,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.034188034188034185,0.06451612903225806,0.023255813953488372,0.7076,252.965,8.479,0
distilroberta-base,spelling,15,999,0.6530427932739258,0.0009,0.24408014571949,0.24144144144144145,0.24275362318840582,0.837922077922078,0.3235294117647059,0.6111111111111112,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.41379310344827586,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,0.0,0.4092409240924092,0.2966507177033493,0.6595744680851063,0.24096385542168672,0.17094017094017094,0.40816326530612246,0.0,0.0,0.0,0.37499999999999994,0.2857142857142857,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.049180327868852465,0.08333333333333333,0.03488372093023256,0.6889,259.841,8.71,0
distilroberta-base,spelling,20,42,0.6710274815559387,0.0009,0.22382671480144403,0.22342342342342342,0.22362488728584307,0.8337662337662337,0.19999999999999998,0.6,0.12,0.07142857142857142,0.3333333333333333,0.04,0.0,0.0,0.0,0.43749999999999994,0.4666666666666667,0.4117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.3503184713375796,0.25,0.5851063829787234,0.2545454545454546,0.1810344827586207,0.42857142857142855,0.0,0.0,0.0,0.2285714285714286,0.16666666666666666,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.033057851239669415,0.05714285714285714,0.023255813953488372,0.739,242.235,8.12,0
distilroberta-base,spelling,20,123,0.6799415946006775,0.0009,0.2206148282097649,0.21981981981981982,0.22021660649819494,0.8306493506493506,0.19999999999999998,0.6,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.35714285714285715,0.45454545454545453,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.34969325153374237,0.24568965517241378,0.6063829787234043,0.24615384615384614,0.1762114537444934,0.40816326530612246,0.0,0.0,0.0,0.25000000000000006,0.1724137931034483,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.06956521739130435,0.13793103448275862,0.046511627906976744,0.7391,242.192,8.118,0
distilroberta-base,spelling,20,999,0.6683139204978943,0.0009,0.21245421245421245,0.209009009009009,0.21071752951861944,0.8323809523809523,0.24615384615384614,0.5333333333333333,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.3859649122807018,0.4782608695652174,0.3235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.34210526315789475,0.24761904761904763,0.5531914893617021,0.22891566265060243,0.1623931623931624,0.3877551020408163,0.0,0.0,0.0,0.2631578947368421,0.18518518518518517,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.058823529411764705,0.023255813953488372,0.6977,256.548,8.599,0
distilroberta-base,add-delete,5,42,0.6112367510795593,0.0009,0.2454212454212454,0.2449725776965265,0.24519670631290025,0.8432337434094903,0.3283582089552239,0.6111111111111112,0.22448979591836735,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.3793103448275862,0.3548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.4229390681003584,0.31891891891891894,0.6276595744680851,0.2648648648648649,0.1801470588235294,0.5,0.0,0.0,0.0,0.34782608695652173,0.3076923076923077,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232,287.242,9.628,0
